participant	answer_correct	prompt_image	target_image	conversation_partner_image	item_seen	conversation_partner_seen	cue_is_gender	experiment
participant_70	0	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_70	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_70	0	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_70	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_70	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_70	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_70	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_70	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_71	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_71	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_71	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_71	0	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_71	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_71	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_71	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_71	0	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_71	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_71	0	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_71	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_71	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_71	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_71	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_71	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_71	0	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_71	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_71	0	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_71	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_71	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_71	0	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_71	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_71	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_71	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_71	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_71	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_71	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_71	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_71	0	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_71	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_71	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_71	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_71	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_71	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_71	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_71	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_71	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_71	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_71	0	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_71	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_71	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_71	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_71	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_71	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_71	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_71	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_71	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_71	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_72	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_72	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_72	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_72	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_72	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_72	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_72	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_72	0	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_72	0	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_72	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_72	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_72	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_72	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_72	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_72	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_72	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_72	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_72	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_72	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_72	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_72	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_72	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_72	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_72	0	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_72	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_72	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_72	0	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_72	0	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_72	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_72	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_72	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_72	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_72	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_72	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_72	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_72	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_72	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_72	0	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_72	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_72	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_72	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_72	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_72	0	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_72	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_72	0	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_72	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_72	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_72	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_73	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_73	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_73	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_73	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_73	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_73	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_73	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_73	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_73	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_73	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_73	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_73	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_73	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_73	0	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_73	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_73	0	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_73	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_73	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_73	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_73	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_73	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_73	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_73	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_73	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_73	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_73	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_73	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_73	0	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_73	0	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_73	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_73	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_73	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_73	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_73	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_73	0	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_73	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_73	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_73	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_73	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_73	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_73	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_73	0	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_73	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_73	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_73	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_73	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_73	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_73	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_74	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_74	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_74	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_74	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_74	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_74	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_74	0	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_74	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_74	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_74	0	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_74	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_74	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_74	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_74	0	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_74	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_74	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_74	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_74	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_74	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_74	0	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_74	0	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_74	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_74	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_74	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_74	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_74	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_74	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_74	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_74	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_74	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_74	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_74	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_74	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_74	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_74	0	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_74	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_74	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_74	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_74	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_74	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_74	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_74	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_74	0	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_74	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_74	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_74	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_74	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_74	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_75	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_75	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_75	0	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_75	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_75	0	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_75	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_75	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_75	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_75	0	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_75	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_75	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_75	0	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_75	0	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_75	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_75	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	yes	NA	no	exp2
participant_75	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_75	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_75	0	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_75	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_75	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_75	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_75	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_75	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_75	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_75	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_75	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_75	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_75	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_75	0	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	no	exp2
participant_75	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_75	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_75	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_75	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_75	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_75	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_75	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_75	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_75	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_75	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	yes	NA	no	exp2
participant_75	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_75	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	yes	NA	no	exp2
participant_75	0	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_75	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_75	0	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_75	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_75	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_75	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_75	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_76	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_76	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_76	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_76	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_76	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	no	NA	no	exp2
participant_76	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_76	0	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_76	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_76	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	no	exp2
participant_76	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_76	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	no	NA	no	exp2
participant_76	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_76	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	no	exp2
participant_76	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_76	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	no	exp2
participant_76	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	yes	NA	no	exp2
participant_76	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	no	NA	no	exp2
participant_76	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	no	NA	no	exp2
participant_76	0	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	no	exp2
