participant	answer_correct	prompt_image	target_image	conversation_partner_image	item_seen	conversation_partner_seen	cue_is_gender	experiment
participant_11	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_11	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_11	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_11	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_11	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_11	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_11	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_11	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_11	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_11	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_11	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_11	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_11	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_11	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_11	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_12	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_12	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_12	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_12	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_12	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_12	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_12	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_12	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_12	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_12	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_12	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_12	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_12	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_12	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_12	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_12	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_12	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_12	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_12	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_12	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_12	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_12	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_12	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_12	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_12	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_12	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_12	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_12	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_12	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_12	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_12	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_12	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_12	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_12	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_12	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_12	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_12	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_12	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_12	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_12	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_12	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_12	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_12	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_12	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_12	0	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_12	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_12	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_12	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_13	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_13	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_13	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_13	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_13	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_13	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_13	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_13	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_13	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_13	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_13	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_13	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_13	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_13	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_13	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_13	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_13	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_13	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_13	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_13	0	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_13	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_13	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_13	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_13	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_13	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_13	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_13	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_13	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_13	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_13	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_13	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_13	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_13	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_13	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_13	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_13	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_13	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_13	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_13	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_13	0	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_13	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_13	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_13	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_13	0	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_13	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_13	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_13	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_13	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_14	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_14	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_14	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_14	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_14	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_14	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_14	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_14	0	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_14	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_14	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_14	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_14	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_14	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_14	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_14	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_14	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_14	0	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_14	0	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_14	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_14	0	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_14	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_14	0	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_14	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_14	0	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_14	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_14	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_14	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_14	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_14	0	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_14	0	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_14	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_14	0	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_14	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_14	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_14	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_14	0	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_14	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_14	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_14	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_14	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_14	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_14	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_14	0	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_14	0	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_14	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_14	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_14	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_14	0	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_15	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_15	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_15	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_15	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_15	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_15	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_15	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_15	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_15	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_15	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_15	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_15	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_15	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_15	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_15	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_15	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_15	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_15	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_15	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_15	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_15	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_15	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_15	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_15	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_15	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_15	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_15	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_15	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_15	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_15	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_15	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_15	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_15	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_15	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_15	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_15	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_15	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_15	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_15	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_15	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_15	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_15	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_15	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_15	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_15	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_15	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_15	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_15	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_16	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_16	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_16	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_16	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_16	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_16	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_16	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_16	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_16	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_16	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_16	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_16	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_16	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_16	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_16	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03.png	no	NA	NA	exp1
participant_16	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_16	1	fox_adult_male_01.png	fox_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_16	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_16	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_16	1	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_16	1	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_16	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_16	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_16	1	fox_adult_male_02.png	fox_child_02.png	human_adult_female_03.png	no	NA	NA	exp1
participant_16	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_16	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_16	1	chair_adult_01.png	chair_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_16	1	gate_adult_01.png	gate_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_16	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_16	1	bear_adult_male_01.png	bear_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_16	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_16	1	bear_adult_male_02.png	bear_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_16	1	gate_adult_01.png	gate_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_16	1	chair_adult_01.png	chair_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_16	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_16	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_16	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_16	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_16	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_16	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_16	1	bear_adult_male_02.png	bear_child_02.png	human_adult_male_03_side.png	yes	NA	NA	exp1
participant_16	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_16	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_16	1	candleholder_adult_01.png	candleholder_child_01.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_16	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_16	1	bokchoy_adult_01.png	bokchoy_child_01.png	human_adult_female_03_side.png	yes	NA	NA	exp1
participant_16	1	pitcher_adult_01.png	pitcher_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_16	1	bokchoy_adult_02.png	bokchoy_child_02.png	human_adult_female_03.png	yes	NA	NA	exp1
participant_17	1	chair_adult_02.png	chair_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_17	1	chair_adult_02.png	chair_child_02.png	human_adult_female_03_side.png	no	NA	NA	exp1
participant_17	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_male_03.png	no	NA	NA	exp1
participant_17	0	fox_adult_male_02.png	fox_child_02.png	human_adult_male_03_side.png	no	NA	NA	exp1
participant_17	0	bear_adult_male_01.png	bear_child_01.png	human_adult_male_03.png	yes	NA	NA	exp1
participant_17	1	fox_adult_male_01.png	fox_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
participant_17	1	mushroom_adult_01.png	mushroom_child_01.png	human_adult_female_03.png	no	NA	NA	exp1
