subject	word	regular	analogy	rules
s5871	geep	1	-0.6436369678968531	-2.0238116104513995
s808	geep	0	-0.6436369678968531	-2.0238116104513995
s848	geep	1	-0.6436369678968531	-2.0238116104513995
s5892	geep	1	-0.6436369678968531	-2.0238116104513995
s770	geep	0	-0.6436369678968531	-2.0238116104513995
s829	geeve	1	0.2679026189207632	0.5001148523393109
s808	geeve	0	0.2679026189207632	0.5001148523393109
s764	geeve	1	0.2679026189207632	0.5001148523393109
s5941	geeve	0	0.2679026189207632	0.5001148523393109
s768	geeve	1	0.2679026189207632	0.5001148523393109
s5949	geeve	1	0.2679026189207632	0.5001148523393109
s5879	geeve	0	0.2679026189207632	0.5001148523393109
s5948	geeve	1	0.2679026189207632	0.5001148523393109
s842	geeve	1	0.2679026189207632	0.5001148523393109
s5908	geeve	0	0.2679026189207632	0.5001148523393109
s770	geeve	1	0.2679026189207632	0.5001148523393109
s5892	geeve	1	0.2679026189207632	0.5001148523393109
s5870	geeve	0	0.2679026189207632	0.5001148523393109
s5847	geeve	0	0.2679026189207632	0.5001148523393109
s812	geeve	1	0.2679026189207632	0.5001148523393109
s5871	geeve	1	0.2679026189207632	0.5001148523393109
s809	geeve	0	0.2679026189207632	0.5001148523393109
s5907	geeve	1	0.2679026189207632	0.5001148523393109
s848	geeve	1	0.2679026189207632	0.5001148523393109
s5847	gline	1	1.15899172172281	0.10051629252420195
s5907	gline	1	1.15899172172281	0.10051629252420195
s829	gline	1	1.15899172172281	0.10051629252420195
s5892	gline	0	1.15899172172281	0.10051629252420195
s812	gline	1	1.15899172172281	0.10051629252420195
s5949	gline	1	1.15899172172281	0.10051629252420195
s5941	gline	0	1.15899172172281	0.10051629252420195
s768	gline	0	1.15899172172281	0.10051629252420195
s770	gline	1	1.15899172172281	0.10051629252420195
s5908	gline	1	1.15899172172281	0.10051629252420195
s5948	gline	1	1.15899172172281	0.10051629252420195
s764	gline	1	1.15899172172281	0.10051629252420195
s5870	gline	1	1.15899172172281	0.10051629252420195
s5871	gline	1	1.15899172172281	0.10051629252420195
s808	gline	0	1.15899172172281	0.10051629252420195
s5879	gline	0	1.15899172172281	0.10051629252420195
s842	gline	1	1.15899172172281	0.10051629252420195
s809	gline	0	1.15899172172281	0.10051629252420195
s848	gline	1	1.15899172172281	0.10051629252420195
s5879	gleel	1	-0.5310733131158881	0.9627489648444697
s842	gleel	1	-0.5310733131158881	0.9627489648444697
s5847	gleel	1	-0.5310733131158881	0.9627489648444697
s768	gleel	1	-0.5310733131158881	0.9627489648444697
s5892	gleel	0	-0.5310733131158881	0.9627489648444697
s5871	gleel	1	-0.5310733131158881	0.9627489648444697
s5908	gleel	0	-0.5310733131158881	0.9627489648444697
s808	gleel	1	-0.5310733131158881	0.9627489648444697
s5907	gleel	1	-0.5310733131158881	0.9627489648444697
s848	gleel	1	-0.5310733131158881	0.9627489648444697
s829	gleel	1	-0.5310733131158881	0.9627489648444697
s5941	gleel	0	-0.5310733131158881	0.9627489648444697
s812	gleel	1	-0.5310733131158881	0.9627489648444697
s764	gleel	0	-0.5310733131158881	0.9627489648444697
s5948	gleel	1	-0.5310733131158881	0.9627489648444697
s770	gleel	0	-0.5310733131158881	0.9627489648444697
s809	gleel	0	-0.5310733131158881	0.9627489648444697
s5949	gleel	1	-0.5310733131158881	0.9627489648444697
s5870	gleel	1	-0.5310733131158881	0.9627489648444697
s5847	glill	1	1.8766410859513845	0.9035826511233773
s829	glill	1	1.8766410859513845	0.9035826511233773
s812	glill	1	1.8766410859513845	0.9035826511233773
s5941	glill	1	1.8766410859513845	0.9035826511233773
s5892	glill	0	1.8766410859513845	0.9035826511233773
s770	glill	1	1.8766410859513845	0.9035826511233773
s5870	glill	1	1.8766410859513845	0.9035826511233773
s842	glill	1	1.8766410859513845	0.9035826511233773
s5949	glill	1	1.8766410859513845	0.9035826511233773
s808	glill	0	1.8766410859513845	0.9035826511233773
s768	glill	0	1.8766410859513845	0.9035826511233773
s5948	glill	1	1.8766410859513845	0.9035826511233773
s848	glill	1	1.8766410859513845	0.9035826511233773
s5907	glill	1	1.8766410859513845	0.9035826511233773
s5879	glill	1	1.8766410859513845	0.9035826511233773
s5871	glill	0	1.8766410859513845	0.9035826511233773
s5908	glill	1	1.8766410859513845	0.9035826511233773
s764	glill	0	1.8766410859513845	0.9035826511233773
s809	glill	1	1.8766410859513845	0.9035826511233773
s5907	gling	1	0.9016414865525106	-0.6873537232484892
s5892	gling	1	0.9016414865525106	-0.6873537232484892
s5870	gling	1	0.9016414865525106	-0.6873537232484892
s764	gling	0	0.9016414865525106	-0.6873537232484892
s5879	gling	0	0.9016414865525106	-0.6873537232484892
s5941	gling	0	0.9016414865525106	-0.6873537232484892
s808	gling	0	0.9016414865525106	-0.6873537232484892
s848	gling	1	0.9016414865525106	-0.6873537232484892
s5948	gling	1	0.9016414865525106	-0.6873537232484892
s809	gling	0	0.9016414865525106	-0.6873537232484892
s5847	gling	0	0.9016414865525106	-0.6873537232484892
s770	gling	1	0.9016414865525106	-0.6873537232484892
s5949	gling	1	0.9016414865525106	-0.6873537232484892
s5908	gling	0	0.9016414865525106	-0.6873537232484892
s829	gling	1	0.9016414865525106	-0.6873537232484892
s812	gling	0	0.9016414865525106	-0.6873537232484892
s842	gling	1	0.9016414865525106	-0.6873537232484892
s5871	gling	1	0.9016414865525106	-0.6873537232484892
s768	gling	0	0.9016414865525106	-0.6873537232484892
s829	glink	1	-0.06569410684030474	-0.8047583228869676
s812	glink	1	-0.06569410684030474	-0.8047583228869676
s5941	glink	0	-0.06569410684030474	-0.8047583228869676
s5908	glink	0	-0.06569410684030474	-0.8047583228869676
s5949	glink	1	-0.06569410684030474	-0.8047583228869676
s808	glink	1	-0.06569410684030474	-0.8047583228869676
s770	glink	0	-0.06569410684030474	-0.8047583228869676
s5879	glink	0	-0.06569410684030474	-0.8047583228869676
s764	glink	1	-0.06569410684030474	-0.8047583228869676
s842	glink	1	-0.06569410684030474	-0.8047583228869676
s5871	glink	0	-0.06569410684030474	-0.8047583228869676
s5948	glink	1	-0.06569410684030474	-0.8047583228869676
s5892	glink	0	-0.06569410684030474	-0.8047583228869676
s848	glink	1	-0.06569410684030474	-0.8047583228869676
s5907	glink	1	-0.06569410684030474	-0.8047583228869676
s5847	glink	1	-0.06569410684030474	-0.8047583228869676
s809	glink	0	-0.06569410684030474	-0.8047583228869676
s5870	glink	1	-0.06569410684030474	-0.8047583228869676
s768	glink	0	-0.06569410684030474	-0.8047583228869676
s770	gride	0	-0.3130343520505252	-1.9329863820560549
s764	gride	0	-0.3130343520505252	-1.9329863820560549
s808	gride	0	-0.3130343520505252	-1.9329863820560549
s5847	gride	1	-0.3130343520505252	-1.9329863820560549
s5870	gride	1	-0.3130343520505252	-1.9329863820560549
s5941	gride	0	-0.3130343520505252	-1.9329863820560549
s5949	gride	1	-0.3130343520505252	-1.9329863820560549
s812	gride	1	-0.3130343520505252	-1.9329863820560549
s5892	gride	1	-0.3130343520505252	-1.9329863820560549
s5871	gride	1	-0.3130343520505252	-1.9329863820560549
s5907	gride	1	-0.3130343520505252	-1.9329863820560549
s768	gride	0	-0.3130343520505252	-1.9329863820560549
s829	gride	0	-0.3130343520505252	-1.9329863820560549
s5948	gride	1	-0.3130343520505252	-1.9329863820560549
s5879	gride	1	-0.3130343520505252	-1.9329863820560549
s848	gride	1	-0.3130343520505252	-1.9329863820560549
s842	gride	0	-0.3130343520505252	-1.9329863820560549
s809	gride	0	-0.3130343520505252	-1.9329863820560549
s5908	gride	1	-0.3130343520505252	-1.9329863820560549
s764	greel	0	-0.08318325388594965	0.9627489648444697
s829	greel	1	-0.08318325388594965	0.9627489648444697
s808	greel	1	-0.08318325388594965	0.9627489648444697
s768	greel	1	-0.08318325388594965	0.9627489648444697
s770	greel	0	-0.08318325388594965	0.9627489648444697
s5871	greel	1	-0.08318325388594965	0.9627489648444697
s5879	greel	0	-0.08318325388594965	0.9627489648444697
s5870	greel	1	-0.08318325388594965	0.9627489648444697
s5908	greel	0	-0.08318325388594965	0.9627489648444697
s848	greel	1	-0.08318325388594965	0.9627489648444697
s5941	greel	0	-0.08318325388594965	0.9627489648444697
s5949	greel	1	-0.08318325388594965	0.9627489648444697
s5892	greel	1	-0.08318325388594965	0.9627489648444697
s5847	greel	1	-0.08318325388594965	0.9627489648444697
s5948	greel	0	-0.08318325388594965	0.9627489648444697
s812	greel	1	-0.08318325388594965	0.9627489648444697
s5907	greel	0	-0.08318325388594965	0.9627489648444697
s809	greel	1	-0.08318325388594965	0.9627489648444697
s5941	greem	0	-0.04359437888251766	0.9627489648444697
s5871	greem	1	-0.04359437888251766	0.9627489648444697
s5908	greem	1	-0.04359437888251766	0.9627489648444697
s5907	greem	1	-0.04359437888251766	0.9627489648444697
s770	greem	0	-0.04359437888251766	0.9627489648444697
s829	greem	0	-0.04359437888251766	0.9627489648444697
s5892	greem	0	-0.04359437888251766	0.9627489648444697
s809	greem	0	-0.04359437888251766	0.9627489648444697
s808	greem	0	-0.04359437888251766	0.9627489648444697
s764	greem	1	-0.04359437888251766	0.9627489648444697
s842	greem	1	-0.04359437888251766	0.9627489648444697
s5879	greem	0	-0.04359437888251766	0.9627489648444697
s5847	greem	0	-0.04359437888251766	0.9627489648444697
s5870	greem	1	-0.04359437888251766	0.9627489648444697
s848	greem	1	-0.04359437888251766	0.9627489648444697
s812	greem	1	-0.04359437888251766	0.9627489648444697
s768	greem	1	-0.04359437888251766	0.9627489648444697
s5948	greem	0	-0.04359437888251766	0.9627489648444697
s5949	greem	1	-0.04359437888251766	0.9627489648444697
s5847	gring	0	0.05201338009707709	-0.9786229922079971
s5871	gring	0	0.05201338009707709	-0.9786229922079971
s5879	gring	0	0.05201338009707709	-0.9786229922079971
s812	gring	1	0.05201338009707709	-0.9786229922079971
s5892	gring	0	0.05201338009707709	-0.9786229922079971
s848	gring	1	0.05201338009707709	-0.9786229922079971
s5907	gring	1	0.05201338009707709	-0.9786229922079971
s5908	gring	0	0.05201338009707709	-0.9786229922079971
s770	gring	1	0.05201338009707709	-0.9786229922079971
s5948	gring	1	0.05201338009707709	-0.9786229922079971
s5870	gring	1	0.05201338009707709	-0.9786229922079971
s5941	gring	0	0.05201338009707709	-0.9786229922079971
s842	gring	0	0.05201338009707709	-0.9786229922079971
s808	gring	1	0.05201338009707709	-0.9786229922079971
s809	gring	1	0.05201338009707709	-0.9786229922079971
s764	gring	0	0.05201338009707709	-0.9786229922079971
s768	gring	0	0.05201338009707709	-0.9786229922079971
s5949	gring	0	0.05201338009707709	-0.9786229922079971
s829	gring	1	0.05201338009707709	-0.9786229922079971
s5941	grink	0	-1.340503928794088	-0.9614234235903365
s809	grink	0	-1.340503928794088	-0.9614234235903365
s764	grink	1	-1.340503928794088	-0.9614234235903365
s812	grink	1	-1.340503928794088	-0.9614234235903365
s5879	grink	0	-1.340503928794088	-0.9614234235903365
s770	grink	1	-1.340503928794088	-0.9614234235903365
s5949	grink	0	-1.340503928794088	-0.9614234235903365
s5948	grink	0	-1.340503928794088	-0.9614234235903365
s5908	grink	0	-1.340503928794088	-0.9614234235903365
s808	grink	0	-1.340503928794088	-0.9614234235903365
s5870	grink	1	-1.340503928794088	-0.9614234235903365
s829	grink	1	-1.340503928794088	-0.9614234235903365
s5847	grink	0	-1.340503928794088	-0.9614234235903365
s848	grink	1	-1.340503928794088	-0.9614234235903365
s5892	grink	0	-1.340503928794088	-0.9614234235903365
s5871	grink	1	-1.340503928794088	-0.9614234235903365
s5907	grink	1	-1.340503928794088	-0.9614234235903365
s842	grink	1	-1.340503928794088	-0.9614234235903365
s768	grink	0	-1.340503928794088	-0.9614234235903365
s829	hurn	1	1.4290530020503762	0.9262691707537729
s808	hurn	0	1.4290530020503762	0.9262691707537729
s848	hurn	1	1.4290530020503762	0.9262691707537729
s5871	hurn	1	1.4290530020503762	0.9262691707537729
s5941	hurn	1	1.4290530020503762	0.9262691707537729
s5879	hurn	0	1.4290530020503762	0.9262691707537729
s5847	hurn	1	1.4290530020503762	0.9262691707537729
s5892	hurn	1	1.4290530020503762	0.9262691707537729
s770	hurn	1	1.4290530020503762	0.9262691707537729
s5948	hurn	1	1.4290530020503762	0.9262691707537729
s768	hurn	1	1.4290530020503762	0.9262691707537729
s812	hurn	1	1.4290530020503762	0.9262691707537729
s764	hurn	0	1.4290530020503762	0.9262691707537729
s5870	hurn	1	1.4290530020503762	0.9262691707537729
s809	hurn	0	1.4290530020503762	0.9262691707537729
s5907	hurn	1	1.4290530020503762	0.9262691707537729
s5949	hurn	1	1.4290530020503762	0.9262691707537729
s5908	hurn	1	1.4290530020503762	0.9262691707537729
s842	hurn	1	1.4290530020503762	0.9262691707537729
s5870	heen	1	-0.1813515279574079	0.9627489648444697
s5871	heen	1	-0.1813515279574079	0.9627489648444697
s809	heen	0	-0.1813515279574079	0.9627489648444697
s848	heen	1	-0.1813515279574079	0.9627489648444697
s5907	heen	1	-0.1813515279574079	0.9627489648444697
s812	heen	1	-0.1813515279574079	0.9627489648444697
s5892	heen	1	-0.1813515279574079	0.9627489648444697
s829	heen	1	-0.1813515279574079	0.9627489648444697
s5879	heen	0	-0.1813515279574079	0.9627489648444697
s5948	heen	1	-0.1813515279574079	0.9627489648444697
s770	heen	1	-0.1813515279574079	0.9627489648444697
s768	heen	1	-0.1813515279574079	0.9627489648444697
s842	heen	1	-0.1813515279574079	0.9627489648444697
s5941	heen	0	-0.1813515279574079	0.9627489648444697
s5949	heen	1	-0.1813515279574079	0.9627489648444697
s808	heen	0	-0.1813515279574079	0.9627489648444697
s764	heen	0	-0.1813515279574079	0.9627489648444697
s5847	heen	1	-0.1813515279574079	0.9627489648444697
s5908	heen	1	-0.1813515279574079	0.9627489648444697
s5879	yide	1	0.2846726164551411	-0.5034524857388702
s812	yide	1	0.2846726164551411	-0.5034524857388702
s770	yide	0	0.2846726164551411	-0.5034524857388702
s5892	yide	1	0.2846726164551411	-0.5034524857388702
s5870	yide	1	0.2846726164551411	-0.5034524857388702
s768	yide	0	0.2846726164551411	-0.5034524857388702
s5908	yide	0	0.2846726164551411	-0.5034524857388702
s848	yide	1	0.2846726164551411	-0.5034524857388702
s5907	yide	1	0.2846726164551411	-0.5034524857388702
s5871	yide	0	0.2846726164551411	-0.5034524857388702
s764	yide	0	0.2846726164551411	-0.5034524857388702
s5847	yide	1	0.2846726164551411	-0.5034524857388702
s809	yide	0	0.2846726164551411	-0.5034524857388702
s5941	yide	0	0.2846726164551411	-0.5034524857388702
s829	yide	0	0.2846726164551411	-0.5034524857388702
s808	yide	1	0.2846726164551411	-0.5034524857388702
s5948	yide	1	0.2846726164551411	-0.5034524857388702
s842	yide	1	0.2846726164551411	-0.5034524857388702
s5949	yide	0	0.2846726164551411	-0.5034524857388702
s848	yine	1	0.7566111986318608	0.3330476851982015
s768	yine	0	0.7566111986318608	0.3330476851982015
s809	yine	0	0.7566111986318608	0.3330476851982015
s5879	yine	1	0.7566111986318608	0.3330476851982015
s5892	yine	1	0.7566111986318608	0.3330476851982015
s5907	yine	0	0.7566111986318608	0.3330476851982015
s5847	yine	1	0.7566111986318608	0.3330476851982015
s829	yine	1	0.7566111986318608	0.3330476851982015
s5949	yine	1	0.7566111986318608	0.3330476851982015
s764	yine	1	0.7566111986318608	0.3330476851982015
s5948	yine	1	0.7566111986318608	0.3330476851982015
s770	yine	1	0.7566111986318608	0.3330476851982015
s812	yine	1	0.7566111986318608	0.3330476851982015
s808	yine	0	0.7566111986318608	0.3330476851982015
s5908	yine	1	0.7566111986318608	0.3330476851982015
s5941	yine	1	0.7566111986318608	0.3330476851982015
s5871	yine	1	0.7566111986318608	0.3330476851982015
s5870	yine	1	0.7566111986318608	0.3330476851982015
s842	yine	1	0.7566111986318608	0.3330476851982015
s5892	yite	0	0.442701682378171	-0.48900823251907355
s764	yite	1	0.442701682378171	-0.48900823251907355
s5870	yite	1	0.442701682378171	-0.48900823251907355
s5908	yite	0	0.442701682378171	-0.48900823251907355
s768	yite	1	0.442701682378171	-0.48900823251907355
s5879	yite	0	0.442701682378171	-0.48900823251907355
s770	yite	0	0.442701682378171	-0.48900823251907355
s829	yite	1	0.442701682378171	-0.48900823251907355
s5847	yite	0	0.442701682378171	-0.48900823251907355
s812	yite	1	0.442701682378171	-0.48900823251907355
s5871	yite	1	0.442701682378171	-0.48900823251907355
s842	yite	1	0.442701682378171	-0.48900823251907355
s5907	yite	0	0.442701682378171	-0.48900823251907355
s5941	yite	0	0.442701682378171	-0.48900823251907355
s808	yite	0	0.442701682378171	-0.48900823251907355
s5949	yite	0	0.442701682378171	-0.48900823251907355
s5948	yite	1	0.442701682378171	-0.48900823251907355
s809	yite	0	0.442701682378171	-0.48900823251907355
s848	yite	1	0.442701682378171	-0.48900823251907355
s809	chite	1	0.8177362865774852	0.07366355616316281
s768	chite	0	0.8177362865774852	0.07366355616316281
s5892	chite	0	0.8177362865774852	0.07366355616316281
s842	chite	0	0.8177362865774852	0.07366355616316281
s5879	chite	0	0.8177362865774852	0.07366355616316281
s808	chite	1	0.8177362865774852	0.07366355616316281
s812	chite	1	0.8177362865774852	0.07366355616316281
s770	chite	1	0.8177362865774852	0.07366355616316281
s848	chite	1	0.8177362865774852	0.07366355616316281
s5948	chite	1	0.8177362865774852	0.07366355616316281
s5907	chite	1	0.8177362865774852	0.07366355616316281
s5908	chite	0	0.8177362865774852	0.07366355616316281
s764	chite	1	0.8177362865774852	0.07366355616316281
s5847	chite	1	0.8177362865774852	0.07366355616316281
s5941	chite	0	0.8177362865774852	0.07366355616316281
s5870	chite	1	0.8177362865774852	0.07366355616316281
s829	chite	1	0.8177362865774852	0.07366355616316281
s5949	chite	1	0.8177362865774852	0.07366355616316281
s5871	chite	1	0.8177362865774852	0.07366355616316281
s768	yill	1	1.8492160222145204	0.9035826511233773
s5892	yill	0	1.8492160222145204	0.9035826511233773
s5949	yill	0	1.8492160222145204	0.9035826511233773
s809	yill	1	1.8492160222145204	0.9035826511233773
s5871	yill	1	1.8492160222145204	0.9035826511233773
s764	yill	1	1.8492160222145204	0.9035826511233773
s5847	yill	1	1.8492160222145204	0.9035826511233773
s770	yill	1	1.8492160222145204	0.9035826511233773
s829	yill	1	1.8492160222145204	0.9035826511233773
s808	yill	1	1.8492160222145204	0.9035826511233773
s848	yill	1	1.8492160222145204	0.9035826511233773
s842	yill	1	1.8492160222145204	0.9035826511233773
s5941	yill	1	1.8492160222145204	0.9035826511233773
s5907	yill	1	1.8492160222145204	0.9035826511233773
s5908	yill	1	1.8492160222145204	0.9035826511233773
s812	yill	1	1.8492160222145204	0.9035826511233773
s5879	yill	0	1.8492160222145204	0.9035826511233773
s5870	yill	1	1.8492160222145204	0.9035826511233773
s5948	yill	1	1.8492160222145204	0.9035826511233773
s809	cheel	1	-0.26792902927883355	-1.1085565752106155
s848	cheel	1	-0.26792902927883355	-1.1085565752106155
s768	cheel	1	-0.26792902927883355	-1.1085565752106155
s5907	cheel	1	-0.26792902927883355	-1.1085565752106155
s842	cheel	1	-0.26792902927883355	-1.1085565752106155
s808	cheel	1	-0.26792902927883355	-1.1085565752106155
s5847	cheel	0	-0.26792902927883355	-1.1085565752106155
s770	cheel	0	-0.26792902927883355	-1.1085565752106155
s5892	cheel	0	-0.26792902927883355	-1.1085565752106155
s5949	cheel	1	-0.26792902927883355	-1.1085565752106155
s5870	cheel	1	-0.26792902927883355	-1.1085565752106155
s5948	cheel	1	-0.26792902927883355	-1.1085565752106155
s764	cheel	0	-0.26792902927883355	-1.1085565752106155
s5941	cheel	0	-0.26792902927883355	-1.1085565752106155
s812	cheel	1	-0.26792902927883355	-1.1085565752106155
s5871	cheel	1	-0.26792902927883355	-1.1085565752106155
s829	cheel	1	-0.26792902927883355	-1.1085565752106155
s5879	cheel	1	-0.26792902927883355	-1.1085565752106155
s5908	cheel	1	-0.26792902927883355	-1.1085565752106155
s808	cheem	0	0.270251563663566	0.9627489648444697
s5879	cheem	0	0.270251563663566	0.9627489648444697
s848	cheem	1	0.270251563663566	0.9627489648444697
s809	cheem	1	0.270251563663566	0.9627489648444697
s764	cheem	0	0.270251563663566	0.9627489648444697
s812	cheem	1	0.270251563663566	0.9627489648444697
s5907	cheem	1	0.270251563663566	0.9627489648444697
s5892	cheem	1	0.270251563663566	0.9627489648444697
s5870	cheem	1	0.270251563663566	0.9627489648444697
s5908	cheem	1	0.270251563663566	0.9627489648444697
s5871	cheem	1	0.270251563663566	0.9627489648444697
s5949	cheem	1	0.270251563663566	0.9627489648444697
s829	cheem	1	0.270251563663566	0.9627489648444697
s842	cheem	1	0.270251563663566	0.9627489648444697
s770	cheem	1	0.270251563663566	0.9627489648444697
s5941	cheem	0	0.270251563663566	0.9627489648444697
s5847	cheem	1	0.270251563663566	0.9627489648444697
s768	cheem	1	0.270251563663566	0.9627489648444697
s5948	cheem	0	0.270251563663566	0.9627489648444697
s829	chim	1	1.3179507259967314	0.29843338490346244
s5948	chim	1	1.3179507259967314	0.29843338490346244
s5847	chim	1	1.3179507259967314	0.29843338490346244
s848	chim	1	1.3179507259967314	0.29843338490346244
s5892	chim	0	1.3179507259967314	0.29843338490346244
s768	chim	0	1.3179507259967314	0.29843338490346244
s842	chim	1	1.3179507259967314	0.29843338490346244
s5949	chim	1	1.3179507259967314	0.29843338490346244
s808	chim	0	1.3179507259967314	0.29843338490346244
s5941	chim	0	1.3179507259967314	0.29843338490346244
s5908	chim	1	1.3179507259967314	0.29843338490346244
s5871	chim	0	1.3179507259967314	0.29843338490346244
s809	chim	0	1.3179507259967314	0.29843338490346244
s5907	chim	1	1.3179507259967314	0.29843338490346244
s764	chim	1	1.3179507259967314	0.29843338490346244
s770	chim	1	1.3179507259967314	0.29843338490346244
s812	chim	1	1.3179507259967314	0.29843338490346244
s5879	chim	1	1.3179507259967314	0.29843338490346244
s5870	chim	1	1.3179507259967314	0.29843338490346244
s808	yeen	1	-0.4554216227157496	0.9627489648444697
s770	yeen	1	-0.4554216227157496	0.9627489648444697
s5949	yeen	1	-0.4554216227157496	0.9627489648444697
s5871	yeen	0	-0.4554216227157496	0.9627489648444697
s5847	yeen	0	-0.4554216227157496	0.9627489648444697
s812	yeen	1	-0.4554216227157496	0.9627489648444697
s764	yeen	0	-0.4554216227157496	0.9627489648444697
s5948	yeen	1	-0.4554216227157496	0.9627489648444697
s5870	yeen	1	-0.4554216227157496	0.9627489648444697
s5908	yeen	1	-0.4554216227157496	0.9627489648444697
s768	yeen	1	-0.4554216227157496	0.9627489648444697
s5879	yeen	0	-0.4554216227157496	0.9627489648444697
s829	yeen	1	-0.4554216227157496	0.9627489648444697
s842	yeen	1	-0.4554216227157496	0.9627489648444697
s5907	yeen	1	-0.4554216227157496	0.9627489648444697
s5941	yeen	0	-0.4554216227157496	0.9627489648444697
s5892	yeen	1	-0.4554216227157496	0.9627489648444697
s848	yeen	1	-0.4554216227157496	0.9627489648444697
s809	yeen	0	-0.4554216227157496	0.9627489648444697
s5892	cheen	0	-0.003012417990849131	0.9627489648444697
s809	cheen	0	-0.003012417990849131	0.9627489648444697
s764	cheen	0	-0.003012417990849131	0.9627489648444697
s808	cheen	1	-0.003012417990849131	0.9627489648444697
s768	cheen	1	-0.003012417990849131	0.9627489648444697
s848	cheen	1	-0.003012417990849131	0.9627489648444697
s842	cheen	1	-0.003012417990849131	0.9627489648444697
s5870	cheen	1	-0.003012417990849131	0.9627489648444697
s5941	cheen	0	-0.003012417990849131	0.9627489648444697
s770	cheen	1	-0.003012417990849131	0.9627489648444697
s5847	cheen	1	-0.003012417990849131	0.9627489648444697
s829	cheen	1	-0.003012417990849131	0.9627489648444697
s5908	cheen	1	-0.003012417990849131	0.9627489648444697
s812	cheen	1	-0.003012417990849131	0.9627489648444697
s5949	cheen	1	-0.003012417990849131	0.9627489648444697
s5907	cheen	1	-0.003012417990849131	0.9627489648444697
s5871	cheen	0	-0.003012417990849131	0.9627489648444697
s5879	cheen	1	-0.003012417990849131	0.9627489648444697
s5948	cheen	1	-0.003012417990849131	0.9627489648444697
s5879	yeep	0	-1.1828614497843226	-2.0238116104513995
s764	yeep	0	-1.1828614497843226	-2.0238116104513995
s5892	yeep	1	-1.1828614497843226	-2.0238116104513995
s812	yeep	1	-1.1828614497843226	-2.0238116104513995
s770	yeep	1	-1.1828614497843226	-2.0238116104513995
s5870	yeep	1	-1.1828614497843226	-2.0238116104513995
s768	yeep	1	-1.1828614497843226	-2.0238116104513995
s809	yeep	1	-1.1828614497843226	-2.0238116104513995
s5847	yeep	0	-1.1828614497843226	-2.0238116104513995
s5948	yeep	0	-1.1828614497843226	-2.0238116104513995
s5908	yeep	0	-1.1828614497843226	-2.0238116104513995
s5941	yeep	0	-1.1828614497843226	-2.0238116104513995
s829	yeep	1	-1.1828614497843226	-2.0238116104513995
s5871	yeep	0	-1.1828614497843226	-2.0238116104513995
s842	yeep	1	-1.1828614497843226	-2.0238116104513995
s808	yeep	1	-1.1828614497843226	-2.0238116104513995
s5907	yeep	1	-1.1828614497843226	-2.0238116104513995
s848	yeep	1	-1.1828614497843226	-2.0238116104513995
s5949	yeep	0	-1.1828614497843226	-2.0238116104513995
s842	yeeve	0	-0.3471409312267486	-0.26268563789995686
s808	yeeve	0	-0.3471409312267486	-0.26268563789995686
s5892	yeeve	0	-0.3471409312267486	-0.26268563789995686
s848	yeeve	1	-0.3471409312267486	-0.26268563789995686
s770	yeeve	1	-0.3471409312267486	-0.26268563789995686
s5948	yeeve	1	-0.3471409312267486	-0.26268563789995686
s5847	yeeve	1	-0.3471409312267486	-0.26268563789995686
s829	yeeve	1	-0.3471409312267486	-0.26268563789995686
s5871	yeeve	1	-0.3471409312267486	-0.26268563789995686
s764	yeeve	1	-0.3471409312267486	-0.26268563789995686
s812	yeeve	1	-0.3471409312267486	-0.26268563789995686
s5870	yeeve	1	-0.3471409312267486	-0.26268563789995686
s768	yeeve	0	-0.3471409312267486	-0.26268563789995686
s5949	yeeve	0	-0.3471409312267486	-0.26268563789995686
s5879	yeeve	0	-0.3471409312267486	-0.26268563789995686
s5908	yeeve	0	-0.3471409312267486	-0.26268563789995686
s5907	yeeve	1	-0.3471409312267486	-0.26268563789995686
s809	yeeve	0	-0.3471409312267486	-0.26268563789995686
s5941	yeeve	0	-0.3471409312267486	-0.26268563789995686
s5892	cheeve	0	0.17329663129589248	0.4809274766601615
s5941	cheeve	1	0.17329663129589248	0.4809274766601615
s5879	cheeve	0	0.17329663129589248	0.4809274766601615
s5871	cheeve	1	0.17329663129589248	0.4809274766601615
s768	cheeve	0	0.17329663129589248	0.4809274766601615
s809	cheeve	0	0.17329663129589248	0.4809274766601615
s848	cheeve	1	0.17329663129589248	0.4809274766601615
s842	cheeve	1	0.17329663129589248	0.4809274766601615
s5948	cheeve	1	0.17329663129589248	0.4809274766601615
s764	cheeve	0	0.17329663129589248	0.4809274766601615
s808	cheeve	1	0.17329663129589248	0.4809274766601615
s812	cheeve	0	0.17329663129589248	0.4809274766601615
s5847	cheeve	0	0.17329663129589248	0.4809274766601615
s5870	cheeve	1	0.17329663129589248	0.4809274766601615
s5907	cheeve	1	0.17329663129589248	0.4809274766601615
s5908	cheeve	1	0.17329663129589248	0.4809274766601615
s770	cheeve	1	0.17329663129589248	0.4809274766601615
s5949	cheeve	0	0.17329663129589248	0.4809274766601615
s829	cheeve	0	0.17329663129589248	0.4809274766601615
s812	klide	1	0.9154293966300654	-0.5509387124158923
s768	klide	0	0.9154293966300654	-0.5509387124158923
s808	klide	0	0.9154293966300654	-0.5509387124158923
s5892	klide	0	0.9154293966300654	-0.5509387124158923
s5948	klide	0	0.9154293966300654	-0.5509387124158923
s5941	klide	0	0.9154293966300654	-0.5509387124158923
s848	klide	1	0.9154293966300654	-0.5509387124158923
